anime_id,title,genres,media,episodes,rating,members,start_date,year,season,source
35074,Kaiketsu Zorori Movie: ZZ no Himitsu,"Adventure,Comedy,Kids",movie,1,NaN,250,25/11/2017,2017,fall,book
35075,Hoozuki no Reitetsu 2nd Season,"Comedy,Demons,Fantasy,Seinen,Supernatural",tv,13,7.88,37220,08/10/2017,2017,fall,manga
35076,Juuni Taisen,Action,tv,12,6.55,231972,03/10/2017,2017,fall,novel
35077,Gooorgeous,"Music,Ecchi",music,1,5.72,1119,12/03/2017,2017,winter,original
35078,Mitsuboshi Colors,"Comedy,Shounen,Slice of Life",tv,12,7.42,78112,07/01/2018,2018,winter,manga
35079,Kino no Tabi: The Beautiful World - The Animated Series,"Action,Adventure,Slice of Life",tv,12,7.59,150566,06/10/2017,2017,fall,light_novel
35081,The iDOLM@STER Million Live! 4th Anniversary PV,"Comedy,Music,Slice of Life",ona,1,6.45,1779,12/03/2017,2017,winter,game
35082,Hibike! Euphonium Movie 2: Todoketai Melody,"Drama,Music,School",movie,1,7.74,20620,30/09/2017,2017,summer,novel
35086,"Donten ni Warau Gaiden: Ketsubetsu, Yamainu no Chikai","Action,Historical,Supernatural",movie,1,7.4,11247,02/12/2017,2017,fall,manga
35106,Ninja Tamamaru,"Kids,Martial Arts",tv,26,NaN,129,12/04/2008,2008,spring,original
35107,Shin Ninja Tamamaru,"Kids,Martial Arts",tv,26,NaN,112,27/12/2008,2009,winter,original
35108,Ninja Tamamaru: Toukaidou Gojuusan-ji,"Kids,Martial Arts",tv,26,NaN,122,26/12/2009,2010,winter,original
35110,Haikyuu!! Movie 3: Sainou to Sense,"Comedy,Drama,School,Shounen,Sports",movie,1,8.07,46735,15/09/2017,2017,summer,manga
35111,Haikyuu!! Movie 4: Concept no Tatakai,"Comedy,Drama,School,Shounen,Sports",movie,1,8.1,44288,29/09/2017,2017,summer,manga
35112,Panpaka Pants O New-san,"Comedy,Kids",tv,24,NaN,234,07/04/2017,2017,spring,original
35113,Africa no Salaryman,Comedy,ona,10,5.88,1591,05/06/2017,2017,spring,web_manga
35114,Clione no Akari,"Drama,School",tv,12,5.41,12622,12/07/2017,2017,summer,novel
35115,Warau Salesman Episode 0,"Psychological,Seinen,Supernatural",special,1,5.89,681,10/10/1989,1989,fall,manga
35116,Warau Salesman Dai SP-banashi,"Comedy,Psychological,Supernatural,Drama,Seinen",special,8,NaN,465,23/01/1990,1990,winter,manga
35118,Bleach KaraBuri!: Gotei Juusan Yatai Daisakusen!,"Comedy,Shounen",ova,1,6.53,12638,21/09/2008,2008,summer,manga
35120,Devilman: Crybaby,"Action,Dementia,Demons,Horror,Supernatural",ona,10,7.82,720585,05/01/2018,2018,winter,manga
35121,Shin Gakkou no Yuurei,"Horror,Demons,Supernatural,Thriller,School",ova,1,NaN,321,11/06/1999,1999,spring,original
35122,Shingeki no Kyotou,"Action,Fantasy,Shounen",special,1,6.38,19599,10/04/2017,2017,spring,manga
35131,Luna-tan: 1-mannen no Himitsu,"Magic,Fantasy",ona,10,NaN,247,05/06/2017,2017,spring,game
35133,Kaishain x Sumida Suizokukan Bikkuri! Kai Matsuri CM,Comedy,ona,2,NaN,161,15/03/2017,2017,winter,original
35134,Koukyoushihen Eureka Seven Hi-Evolution 1,"Adventure,Drama,Mecha,Sci-Fi",movie,1,6.3,14783,16/09/2017,2017,summer,original
35135,Koukyoushihen Eureka Seven Hi-Evolution 2: Anemone,"Adventure,Drama,Mecha,Sci-Fi",movie,1,6.74,9966,10/11/2018,2018,fall,original
35137,Space Gundam V,"Action,Comedy,Mecha",movie,1,5.82,529,21/07/1983,1983,summer,original
35138,Taikong Lixianji,"Action,Sci-Fi,Kids,Mecha",tv,26,NaN,282,16/01/2010,2010,winter,original
35139,Crayon Shin-chan x Panpaka Pants: Aeon Cinema Manner Movie Collab,Comedy,ona,1,5.74,441,17/03/2017,2017,winter,original
35140,Heisei Matsue Kaidan: Ayashi,"Comedy,Historical,Parody,Horror,Supernatural",ona,2,NaN,291,17/03/2017,2017,winter,original
35141,Matsue Kankou Taishi Sanri ga Iku! Matsue Ghost Tour,"Comedy,Historical,Parody,Horror",ona,2,NaN,230,16/03/2017,2017,winter,original
35142,Yoshida no Matsue Beauty Daisakusen,"Comedy,Parody",ona,3,NaN,273,16/03/2017,2017,winter,original
35143,Yoshida no Matsue Beauty Daisakusen Prologue,"Comedy,Parody",ona,1,NaN,277,16/03/2017,2017,winter,original
35145,Kobayashi-san Chi no OO Dragon,"Slice of Life,Comedy,Fantasy",special,7,7.24,71463,15/03/2017,2017,winter,manga
35156,High & Low: G-Sword,"Action,Drama,Shounen",tv,5,5,572,27/03/2017,2017,winter,other
35158,Warau Salesman Tokubetsu Bangumi,"Psychological,Supernatural,Seinen",special,14,NaN,656,26/12/1992,1992,fall,manga
35159,Kimi no Hikari: Asagao to Kase-san.,"Music,Romance,School,Shoujo Ai",ova,1,7.24,28807,25/07/2017,2017,spring,manga
35163,Kenta to Nyanta no Kuruma Daisuki!,Kids,ova,1,NaN,91,09-Jul,2009,summer,original
35164,Anzen Kakunin: Kenta to Nyanta no Koutsuu Anzen,Kids,ova,1,NaN,134,07-Dec,2007,fall,original
35172,Anzen no Shiteiseki Child Seat,Kids,ova,1,NaN,130,07-Mar,2007,winter,original
35175,Osakini Douzo Arigatou,Kids,ova,1,NaN,82,25/11/2003,2003,fall,original
35178,Daraku Reijou The Animation: Hakoiri Ojousama Netorare Choukyou Kiroku,Hentai,ova,1,6.02,5150,07/04/2017,2017,spring,manga
35180,3-gatsu no Lion 2nd Season,"Drama,Game,Seinen,Slice of Life",tv,22,8.99,285166,14/10/2017,2017,fall,manga
35182,Binan Koukou Chikyuu Boueibu LOVE! LOVE! LOVE!,"Slice of Life,Comedy,Parody,Magic,School",ova,1,6.82,7277,26/08/2017,2017,summer,original
35183,Gurazeni,"Comedy,Drama,Seinen,Sports",tv,12,6.34,10266,06/04/2018,2018,spring,manga
35191,Free! Movie 2: Timeless Medley - Yakusoku,"School,Slice of Life,Sports",movie,1,7.59,25437,01/07/2017,2017,summer,original
35198,Free!: Take Your Marks,"School,Slice of Life,Sports",movie,1,7.74,52172,28/10/2017,2017,fall,original
35202,Hand Shakers: Go ago Go,Action,special,1,5.6,5973,26/07/2017,2017,summer,original
35203,Isekai wa Smartphone to Tomo ni.,"Adventure,Harem,Comedy,Magic,Romance,Fantasy",tv,12,6.21,369728,11/07/2017,2017,summer,light_novel
35204,The King of Fighters: Destiny,"Action,Adventure,Drama,Martial Arts,Romance",ona,24,6.6,3644,03/08/2017,2017,summer,game
35205,Planetarium Kamiusagi Rope: Orera Rocket Tobasu tte Maji ssuka!?,"Comedy,Sci-Fi",movie,1,NaN,146,03/05/2014,2014,spring,original
35206,Kirakira隨倥・recure A La Mode Movie: Paritto! Omoide no Mille-Feuille!,"Action,Fantasy,Magic,Slice of Life",movie,1,6.7,2218,28/10/2017,2017,fall,original
35215,Man Tou Riji,"Slice of Life,Shoujo",ona,10,NaN,283,25/12/2013,2013,fall,web_manga
35219,DC Super Heroes vs Taka no Tsume-dan,"Comedy,Parody,Super Power",movie,1,NaN,1017,21/10/2017,2017,fall,other
35220,Youkai Apartment no Yuuga na Nichijou,"Slice of Life,Mystery,Supernatural",tv,26,7.17,57542,03/07/2017,2017,summer,light_novel
35222,Gakuen Babysitters,"Comedy,School,Shoujo,Slice of Life",tv,12,7.85,191959,07/01/2018,2018,winter,manga
35224,Mobile Suit Gundam: Twilight Axis,"Action,Military,Sci-Fi,Space,Mecha",ona,6,4.91,8891,23/06/2017,2017,spring,novel
35226,Akita Kenritsu Iburi Gakkou Chuutou-bu,Comedy,tv,27,NaN,371,14/03/2017,2017,spring,original
35227,Akita Kenritsu Iburi Gakkou Chuutou-bu: Web-ban Omake,Comedy,ona,27,NaN,187,13/03/2017,2017,winter,original
35228,Haikara-san ga Tooru Movie 2: Hana no Tokyo Dai Roman,"Comedy,Historical,Romance,Shoujo",movie,1,6.85,8814,19/10/2018,2018,fall,manga
35229,Mr. Men Little Miss,Kids,ona,0,NaN,125,29/11/2013,2013,fall,picture_book
35230,Zannen Onna Kanbu Black General-san,"Comedy,Super Power,Shounen",ona,10,5.84,1798,05/06/2017,2017,spring,manga
35231,Vatican Kiseki Chousakan: Majo no Soup,"Mystery,Supernatural,Drama",ova,1,6.46,4232,11/04/2018,2018,spring,novel
35233,Jingisukan no Jin-kun,Comedy,ona,10,NaN,192,06/09/2017,2017,summer,other
35234,Dekiru ka na,Comedy,ona,10,NaN,197,05/06/2017,2017,spring,other
35235,Hitorigurashi no Shougakusei,"Comedy,Slice of Life",ona,10,6.46,3363,10/10/2017,2017,fall,4_koma_manga
35237,Hajimete no Gal: Hajimete no Bunkasai,"Comedy,Romance,Ecchi,School,Shounen",ova,1,6.48,49545,26/12/2017,2017,fall,manga
35238,Dainiji Ura Nyuugakushiken The Animation,Hentai,ova,1,6.03,3956,05/05/2017,2017,spring,manga
35239,Kuruneko (ONA),"Slice of Life,Comedy",ona,10,NaN,541,05/10/2017,2017,fall,web_manga
35240,Princess Principal,"Action,Mystery,Historical",tv,12,7.72,160419,09/07/2017,2017,summer,original
35241,Konohana Kitan,"Slice of Life,Fantasy,Seinen,Shoujo Ai",tv,12,7.54,113077,04/10/2017,2017,fall,manga
35247,Owarimonogatari 2nd Season,"Mystery,Comedy,Supernatural,Vampire",tv,7,8.92,288105,12/08/2017,2017,summer,light_novel
35248,18if,"Mystery,Supernatural",tv,13,6.16,47872,07/07/2017,2017,summer,game
35249,Uma Musume: Pretty Derby (TV),"Comedy,Slice of Life,Sports",tv,13,7.29,90061,02/04/2018,2018,spring,game
35250,Urahara,"Comedy,Fantasy,Psychological,Sci-Fi",tv,12,5.78,30697,04/10/2017,2017,fall,web_manga
35251,Sengoku Night Blood,"Historical,Romance,Fantasy",tv,12,6.11,35720,03/10/2017,2017,fall,game
35252,Hatena隨倥・llusion,"Comedy,Supernatural,Romance,Ecchi",tv,12,5.37,31386,09/01/2020,2020,winter,light_novel
35254,Time Bokan: Gyakushuu no San Akunin,"Adventure,Comedy,Historical,Mecha",tv,24,5.98,1543,07/10/2017,2017,fall,original
35255,Soutai Sekai,Sci-Fi,ona,2,5.8,6701,28/04/2017,2017,spring,original
35262,Boku no Hero Academia 2nd Season: Hero Note,"Action,Comedy,Super Power",special,1,7.32,134375,25/03/2017,2017,winter,manga
35263,Escape from Tsuki no Uragawa Zoo,"Drama,Fantasy,Music",music,1,5.61,305,16/11/2016,2016,fall,music
35264,Gravity,Music,music,1,5.49,467,30/06/2016,2016,spring,music
35265,Monsuto Anime: Katsubou no Hate no Risoukyou,"Action,Game,Fantasy",ona,1,6.06,1945,25/03/2017,2017,winter,game
35266,Higanjima X: Aniki,"Fantasy,Horror,Seinen,Vampire",special,1,NaN,278,30/08/2017,2017,summer,manga
35267,Shingeki no Kyojin-ten 360・ゑｽｰ Taikan Theater,"Action,Fantasy,Shounen,Super Power",special,3,7.19,15088,21/06/2017,2017,spring,manga
35270,Perestroika,Comedy,ova,12,NaN,139,24/10/2008,2008,fall,original
35283,Kamiusagi Rope x ROP・・・Sisters,Comedy,ona,2,NaN,179,21/02/2017,2017,winter,original
35284,Kodoku no Gourmet,"Slice of Life,Seinen",ona,10,NaN,791,29/11/2017,2017,fall,manga
35285,A-Channel: Nabe wo Tabeyou,"Comedy,School,Seinen,Slice of Life",special,1,6.87,6887,27/09/2017,2017,summer,4_koma_manga
35286,Henkei Shoujo,Sci-Fi,ona,5,5.71,19628,26/03/2017,2017,winter,original
35287,Tire Kan x Kamiusagi Rope,"Slice of Life,Comedy",ona,22,NaN,198,14/10/2013,2013,fall,original
35294,Candle,Music,music,1,5.39,246,25/09/2013,2013,summer,music
35295,Washimo 5th Season,"Sci-Fi,Slice of Life,Comedy,Kids,School",tv,44,NaN,186,03/04/2017,2017,spring,picture_book
35297,Happy Seven: The TV Manga - Chibi Chara Moshimo Gekijou,"Comedy,Parody,Fantasy",special,7,NaN,285,17/01/2006,2006,winter,light_novel
35298,Ramen Daisuki Koizumi-san,"Comedy,Slice of Life",tv,12,6.52,51428,04/01/2018,2018,winter,manga
35300,Magia Record: Mahou Shoujo Madoka隨倥・agica Gaiden,"Drama,Magic",special,0,6.17,10042,30/09/2016,2016,summer,game
35301,Chiruran: Nibun no Ichi Special,"Action,Comedy,Historical",special,1,5.54,855,26/05/2017,2017,spring,manga
35302,Neko Neko Nihonshi 2nd Season,"Historical,Parody,Kids,Samurai",tv,32,6.21,508,05/04/2017,2017,spring,web_manga
35303,Furusato Meguri: Nippon no Mukashibanashi,"Historical,Kids,Supernatural",tv,50,6.12,858,02/04/2017,2017,spring,other
35305,Kamiusagi Rope x Tokyo Gas,"Comedy,Slice of Life",ona,2,NaN,186,19/09/2013,2013,summer,original
35306,Mori no Kaori x Kamiusagi Rope,"Comedy,Slice of Life",ona,3,NaN,179,13-Nov,2013,fall,original
35307,Shiseido x Kamiusagi Rope,"Comedy,Slice of Life",ona,2,NaN,185,21/01/2014,2014,winter,original
35308,Lion x Kamiusagi Rope,"Comedy,Slice of Life",ona,3,NaN,187,14-Dec,2014,fall,original
35309,Levain Cup x Kamiusagi Rope,"Slice of Life,Comedy",ona,7,NaN,193,10/10/2016,2016,fall,original
35310,Kamiusagi Rope & Taka no Tsume Collab Eizou-hen,Comedy,ona,1,NaN,238,25/03/2014,2014,winter,original
35311,Kamiusagi Rope x TOHO Cinemas,"Comedy,Slice of Life",ona,0,NaN,203,05/11/2009,2009,fall,original
35312,Kamiusagi Rope x TOHO Cinemas (Movies),"Comedy,Slice of Life",movie,0,NaN,205,11/01/2014,2014,winter,original
35313,Kemono Friends 2,"Adventure,Comedy",tv,12,5.87,14000,15/01/2019,2019,winter,game
35314,"Busou Shoujo Machiavellianism: Doki! ""Goken-darake"" no Ian Ryokou","Action,School,Shounen",ova,1,6.81,35598,25/11/2017,2017,fall,manga
35315,Ch・・ｽ､oS;Child: Silent Sky,"Sci-Fi,Mystery,Psychological,Supernatural",movie,1,6.59,17495,17/06/2017,2017,spring,visual_novel
35317,Mini Rope,"Comedy,Slice of Life",tv,4,NaN,220,04/05/2012,2012,spring,original
35319,Freaky Highschool,"Horror,School",tv,69,NaN,387,10/06/2016,2016,summer,original
35320,Cardcaptor Sakura: Clear Card-hen Prologue - Sakura to Futatsu no Kuma,"Fantasy,Romance,Shoujo",ova,1,7.8,33840,13/09/2017,2017,summer,manga
35321,Haikyuu!!: Tokushuu! Haru-kou Volley ni Kaketa Seishun,"School,Shounen,Sports",ova,1,7.49,23634,04/08/2017,2017,summer,manga
35322,Tsugaku-ji,Music,music,1,NaN,117,14/10/2016,2016,fall,music
35324,Tadaima.,Music,music,1,NaN,139,28/02/2017,2017,winter,music
35326,Saint Seiya: Gold Saints Data File,"Action,Fantasy,Shounen",special,3,6.12,1222,15/12/2006,2006,fall,manga
35327,Hiyoko no Basket Movie: Last Game 0401,"Parody,Sports",ona,1,7.29,7923,01/04/2017,2017,spring,manga
35328,BOY's LOVE Nitro+CHiRAL,"Comedy,Parody",ona,5,5.08,1952,01/04/2017,2017,spring,game
35329,Ultrasonico,"Parody,Super Power",ona,1,4.95,1754,01/04/2017,2017,spring,other
35330,Poputepipikku,"Comedy,Dementia,Parody",tv,12,7.28,175098,07/01/2018,2018,winter,4_koma_manga
35331,Sugai-kun to Kazoku Ishi,Comedy,ona,10,NaN,116,04-Mar,2004,winter,original
35332,World Fool News (TV) Part II,"Slice of Life,Comedy",tv,12,5.78,970,02/04/2017,2017,spring,other
35333,Hitori no Shita: The Outcast 2nd Season,"Action,Super Power,Supernatural",ona,24,7.4,47452,27/10/2017,2017,fall,web_manga
35334,ClassicaLoid 2nd Season,"Music,Comedy",tv,25,6.49,6134,07/10/2017,2017,fall,original
35338,Saenai Heroine no Sodatekata 隨呻ｽｭ: Koi to Junjou no Service-kai,"Harem,Comedy,Romance,Ecchi,School",special,1,7.35,87275,06/04/2017,2017,spring,light_novel
35339,Mobile Dog House繝ｻ・･,Music,music,1,NaN,179,02/04/2017,2017,spring,original
35343,Menhera Ayuri no Yamanai Onedari: Headphone wa Hazusenai,Hentai,ova,2,6.24,4064,30/06/2017,2017,spring,visual_novel
35345,Chein Kuro-Nikuru!! Kanketsu-hen,"Comedy,Parody",special,1,NaN,292,23/06/2017,2017,spring,NaN
35346,Cinderella Girls Gekijou: Kayou Cinderella Theater,"Comedy,Slice of Life",ona,13,6.45,4211,04/04/2017,2017,spring,4_koma_manga
35347,Kemono Friends: Bus-teki,"Comedy,Fantasy",ona,1,6.61,4872,04/04/2017,2017,spring,game
35349,Marumofubiyori,Kids,ona,0,NaN,262,03/04/2017,2017,spring,original
35350,SYZ Project,Music,music,8,NaN,120,31/03/2015,2015,winter,original
35353,Yogen-sha Ikusei Gakuen: Fortune Tellers Academy,Fantasy,ona,1,NaN,283,27/04/2017,2017,spring,game
35363,"Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai","Slice of Life,Comedy,Fantasy",special,1,7.77,133522,20/09/2017,2017,summer,manga
35364,Kkoma Sinseon Tao,"Kids,Magic",tv,39,NaN,130,13/07/2009,2009,summer,original
35365,Kkoma Sinseon Tao 2,"Kids,Magic",tv,13,NaN,126,05/01/2013,2013,winter,original
35367,Boku no Oldies wa All Color,"Music,Romance,Seinen",ova,1,NaN,171,10/12/1987,1987,fall,manga
35369,Seikaisuru Kado: Ninovo,Sci-Fi,ona,1,6.71,16307,06/04/2017,2017,spring,original
35370,Teekyuu 9,"Comedy,Sports",tv,12,6.6,11101,12/07/2017,2017,summer,manga
35372,Otoppe,"Music,Kids,Fantasy",tv,0,NaN,176,03/04/2017,2017,spring,original
35376,Himouto! Umaru-chan R,"Comedy,School,Seinen,Slice of Life",tv,12,7.35,190429,08/10/2017,2017,fall,manga
35379,Fengshen Bang,"Action,Fantasy,Martial Arts",movie,1,NaN,261,11/02/1976,1976,winter,novel
35382,Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness,"Music,Sports",special,1,7.95,56327,26/05/2017,2017,spring,original
35383,Yousei Land Mukashibanashi,"Comedy,Historical,Fantasy",tv,12,4.88,602,10/04/2017,2017,spring,picture_book
35385,Yukai na Animal Bus 2nd Season,"Comedy,Kids",tv,12,NaN,148,02/07/2017,2017,summer,original
35390,Osekisho,Kids,movie,1,4.78,337,20/05/1930,1930,spring,original
35391,Saru Kani Gassen (1927),Drama,movie,1,5.46,553,27-May,1927,spring,other
35411,Hortensia Saga,"Game,Fantasy",ona,7,NaN,1306,26/03/2015,2015,winter,game
35413,Imouto sae Ireba Ii.,"Comedy,Romance",tv,12,7.36,240141,08/10/2017,2017,fall,light_novel
35416,"Kabuki-bu!: Oogiri ""Chiyocolate-gassen""",School,special,1,6.11,1587,27/09/2017,2017,summer,novel
35417,Sin: Nanatsu no Taizai Zange-roku,"Ecchi,Fantasy",ona,12,5.89,10316,14/04/2017,2017,spring,other
35418,Sin: Nanatsu no Taizai Zange-roku Specials,"Ecchi,Fantasy",special,7,5.88,5701,28/06/2017,2017,spring,other
35419,Jitensha ni Notte.,Music,music,1,NaN,125,14/04/2017,2017,spring,other
35423,Ribbon,Music,music,1,5.75,389,10/04/2017,2017,spring,music
35424,"Donten ni Warau Gaiden: Shukumei, Soutou no Fuuma","Action,Historical,Supernatural",movie,1,7.53,8409,09/06/2018,2018,spring,manga
35425,"Donten ni Warau Gaiden: Ouka, Tenbou no Kakehashi","Action,Historical,Supernatural",movie,1,7.23,7184,01/09/2018,2018,summer,manga
35427,Animegataris,"Comedy,Parody,School",tv,12,6.4,62898,08/10/2017,2017,fall,original
35432,Yi Wan Nian Yi Hou,Fantasy,movie,1,5.06,691,27/03/2015,2015,winter,original
35433,Jakusansei Million Arthur: Forever Kakusansei Million Arthur,"Comedy,Parody,Ecchi,Fantasy",ona,1,5.6,521,19/04/2017,2017,spring,NaN
35434,Konbini Kareshi,"Slice of Life,Romance",tv,12,6.29,72384,07/07/2017,2017,summer,original
35442,Niuniu Elise PV,Slice of Life,ona,1,NaN,169,22/03/2017,2017,winter,other
35443,Nui Nui Hinobori San Kyoudai,Slice of Life,ona,4,NaN,488,28/04/2017,2017,spring,other
35444,Neko to Mata,Supernatural,tv,67,NaN,505,21/04/2017,2017,spring,original
35446,Residence,"Hentai,Demons",ova,3,6.82,7510,12/05/2017,2017,spring,manga
35447,100% Pascal-sensei,Comedy,ona,6,5.56,499,15/10/2016,2016,fall,manga
35448,Yo! Daitouryou Trap-kun,"Comedy,Parody",ona,2,3.78,6273,15/03/2017,2017,winter,original
35450,Five Fire Fish,Dementia,movie,1,4.76,400,13-May,2013,spring,original
35452,Hamidashi CoroCoro,"Comedy,Parody",ona,6,NaN,122,14/07/2016,2016,summer,original
35453,Tobidase!! Buddy-kun,"Game,Parody",ona,4,NaN,235,28/04/2016,2016,spring,card_game
35454,Jii Coro Comic,"Comedy,Kids,Sci-Fi",ona,1,NaN,153,25/12/2015,2015,fall,manga
35455,Pa-ri Nezumi-kun,"Comedy,Sports",ona,3,NaN,179,15/04/2017,2017,spring,original
35456,Chokotto Kamen feat. Inoue Kikuko,Music,music,1,NaN,147,01/05/2014,2014,spring,original
35458,Soushin Shoujo Matoi: Kabushiki Gaisha Knight Busters,"Magic,Supernatural",special,1,6.56,2805,21/04/2017,2017,spring,original
35459,Boku no Hero Academia: Training of the Dead,"Action,Comedy,Super Power,School,Shounen",ova,1,7.3,144851,02/06/2017,2017,spring,manga
35465,"Mon-Soni!: Senritsu no Lucifer, Tada Hitotsu no Hajimari no Uta","Action,Game,Music,Fantasy",ona,1,6.22,1260,03/05/2017,2017,spring,game
35466,ReLIFE: Kanketsu-hen,"Romance,School,Slice of Life",special,4,8.22,258884,21/03/2018,2018,winter,web_manga
35472,Yuuki Yuuna wa Yuushabu Shozoku 2,"Slice of Life,Comedy,Magic,Fantasy",movie,1,6.56,2885,15/04/2017,2017,spring,manga
35473,Yuuki Yuuna wa Yuushabu Shozoku 3,"Slice of Life,Comedy,Magic,Fantasy",movie,1,6.58,2581,08/07/2017,2017,summer,manga
35475,Isobe Isobee with Nakata Yasutaka de Sourou,"Historical,Music,Parody",ona,1,NaN,281,23/04/2017,2017,spring,manga
35476,Little Charo 4: Eigo de Aruku New York,"Adventure,Kids",tv,36,NaN,113,03/04/2013,2013,spring,original
35478,Neko no Robu,"Slice of Life,Comedy",tv,0,NaN,961,06/05/2017,2017,spring,original
35480,Karadasagashi,"Horror,School,Shounen",ona,10,5.66,4290,30/07/2017,2017,summer,manga
35484,Osake wa Fuufu ni Natte kara,"Slice of Life,Comedy,Romance",tv,13,6.94,147007,04/10/2017,2017,fall,web_manga
35488,Dan Fumi no Ohanashi Channel,"Fantasy,Kids",ova,5,NaN,117,05/11/1989,1989,fall,book
35489,Sakai Noriko no Yoiko no Ohanashi Hiroba,"Fantasy,Kids",ova,10,NaN,104,06/11/2003,2003,fall,book
35492,Tako no Hone,"Fantasy,Historical",movie,1,5.06,518,02/11/1927,1927,fall,other
35498,Boku to Misaki-sensei,"Hentai,School",ova,1,6.68,9860,28/04/2017,2017,spring,original
35499,Teakamamire no Tenshi The Animation,Hentai,ova,1,6.16,2586,28/07/2017,2017,summer,visual_novel
35501,Mahou Shoujo Lyrical Nanoha Picture Drama,"Comedy,Parody,Magic",special,1,5.87,923,01/10/2014,2014,fall,original
35502,Pure Aluminum: Sunoko-tan.,"Comedy,Music",ova,1,NaN,200,29/12/2008,2008,fall,other
35503,Shoujo隨倥・ageki Revue Starlight,"Music,School",tv,12,7.62,59735,13/07/2018,2018,summer,original
35504,Velvet Underworld: Fragment Person,"Action,Music",music,12,NaN,381,18/07/2009,2009,summer,original
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),"Psychological,Drama,School",tv,12,7.84,643356,12/07/2017,2017,summer,light_novel
35508,Shampoo Ouji,"Adventure,Fantasy,Kids",tv,12,NaN,114,01/10/2007,2007,fall,picture_book
